id,sex,age,ecactivity,worktype,commutetime,town,x,y,apartment
27,M,56,working,transportation,15 to 30 min,566659,1000895.95,783057.89,21
88,F,64,retired,undef,not commuting,566659,1000895.95,783057.89,21
89,F,34,working,construction,not commuting,566659,1000895.95,783057.89,21
90,M,64,retired,undef,not commuting,566659,1000895.95,783057.89,21
2,M,59,retired,undef,not commuting,566659,1000952.95,783000.4,22
34,M,56,working,transportation,15 to 30 min,566659,1000955.1,783037.76,23
35,F,55,working,public_sector,less than 15min,566659,1000955.1,783037.76,23
66,M,55,working,industry,not commuting,566659,1000955.1,783037.76,24
67,F,79,retired,undef,not commuting,566659,1000955.1,783037.76,24
16,M,63,retired,undef,not commuting,566659,1000955.1,783037.76,24
56,F,60,retired,undef,not commuting,566659,1000959.95,783059.94,25
57,M,62,working,health,not commuting,566659,1000959.95,783059.94,25
32,F,24,student,undef,less than 15min,566659,1000960.84,783072.28,26
50,M,41,working,trade_and_moto,not commuting,566659,1000960.84,783072.28,26
51,F,33,working,construction,not commuting,566659,1000960.84,783072.28,26
79,F,55,working,trade_and_moto,not commuting,566659,1000960.84,783072.28,26
80,M,59,working,education,not commuting,566659,1000960.84,783072.28,26
81,M,30,working,public_sector,15 to 30 min,566659,1000960.84,783072.28,26
1,M,58,working,admin_etc,not commuting,566659,1000983.61,783062.73,27
60,F,60,retired,undef,not commuting,566659,1000983.61,783062.73,27
61,M,65,retired,undef,not commuting,566659,1000983.61,783062.73,27
18,F,21,student,undef,less than 15min,566659,1000965.56,783081.97,28
40,M,64,retired,undef,not commuting,566659,1000975.42,782942.91,29
41,F,62,retired,undef,not commuting,566659,1000975.42,782942.91,29
149,F,22,student,undef,more than 90 mins,566659,1000749.3,783284.3,30
150,F,44,working,industry,not commuting,566659,1000749.3,783284.3,30
151,M,10,student,undef,not commuting,566659,1000749.3,783284.3,30
152,M,48,working,industry,not commuting,566659,1000749.3,783284.3,30
94,M,56,working,industry,not commuting,566659,1000749.3,783284.3,30
95,M,36,working,construction,not commuting,566659,1000749.3,783284.3,30
96,F,57,working,public_sector,less than 15min,566659,1000749.3,783284.3,30
26,F,29,at_home,undef,not commuting,566659,1001049.81,783064.87,31
239,F,33,at_home,undef,not commuting,566659,1001049.81,783064.87,31
240,F,13,student,undef,not commuting,566659,1001049.81,783064.87,31
241,M,42,working,construction,not commuting,566659,1001049.81,783064.87,31
242,M,22,working,public_sector,not commuting,566659,1001049.81,783064.87,31
243,F,12,student,undef,not commuting,566659,1001049.81,783064.87,31
244,F,7,student,undef,not commuting,566659,1001049.81,783064.87,31
17,F,64,retired,undef,not commuting,566659,1001070.33,783067.91,32
181,M,25,working,agriculture,not commuting,566659,1001125.95,783072.96,33
182,M,20,student,undef,more than 90 mins,566659,1001125.95,783072.96,33
183,M,46,working,construction,not commuting,566659,1001125.95,783072.96,33
184,F,48,working,transportation,not commuting,566659,1001125.95,783072.96,33
233,M,4,at_home,undef,not commuting,566659,1000949.14,783116.65,34
234,F,9,student,undef,not commuting,566659,1000949.14,783116.65,34
235,M,0,at_home,undef,not commuting,566659,1000949.14,783116.65,34
236,F,31,at_home,undef,not commuting,566659,1000949.14,783116.65,34
237,M,31,working,public_sector,not commuting,566659,1000949.14,783116.65,34
238,F,84,working,industry,15 to 30 min,566659,1000949.14,783116.65,34
103,M,49,working,it,15 to 30 min,566659,1001199.58,783083.68,35
104,M,79,retired,undef,not commuting,566659,1001199.58,783083.68,35
105,F,72,retired,undef,not commuting,566659,1001199.58,783083.68,35
46,M,30,working,industry,not commuting,566659,1000980.33,782818.48,36
47,F,33,working,agriculture,15 to 30 min,566659,1000980.33,782818.48,36
189,F,19,at_home,undef,not commuting,566659,1000980.33,782818.48,37
190,M,42,working,public_sector,not commuting,566659,1000980.33,782818.48,37
191,F,16,student,undef,15 to 30 min,566659,1000980.33,782818.48,37
192,F,42,working,agriculture,15 to 30 min,566659,1000980.33,782818.48,37
177,M,32,working,agriculture,not commuting,566659,1000980.33,782818.48,37
178,F,28,at_home,undef,not commuting,566659,1000980.33,782818.48,37
179,F,2,at_home,undef,not commuting,566659,1000980.33,782818.48,37
180,M,5,at_home,undef,not commuting,566659,1000980.33,782818.48,37
121,F,44,working,construction,not commuting,566659,1001049.36,782869.19,38
122,F,9,student,undef,not commuting,566659,1001049.36,782869.19,38
123,M,37,at_home,undef,not commuting,566659,1001049.36,782869.19,38
124,F,5,at_home,undef,not commuting,566659,1001049.36,782869.19,38
109,M,37,working,construction,not commuting,566659,1000772.54,783129.74,39
110,F,59,working,agriculture,not commuting,566659,1000772.54,783129.74,39
111,M,61,working,industry,15 to 30 min,566659,1000772.54,783129.74,39
23,F,24,at_home,undef,not commuting,566659,1000990.0,782927.83,40
30,M,45,working,construction,less than 15min,566659,1000886.26,783063.6,41
5,M,46,working,industry,less than 15min,566659,1001097.33,783072.11,42
141,M,42,at_home,undef,not commuting,566659,1000994.48,782843.41,43
142,M,6,student,undef,not commuting,566659,1000994.48,782843.41,43
143,F,37,working,public_sector,less than 15min,566659,1000994.48,782843.41,43
144,F,9,student,undef,not commuting,566659,1000994.48,782843.41,43
70,F,60,retired,undef,not commuting,566659,1000994.48,782843.41,44
71,M,67,retired,undef,not commuting,566659,1000994.48,782843.41,44
106,F,37,working,construction,not commuting,566659,1000757.28,783098.95,45
107,M,40,working,health,not commuting,566659,1000757.28,783098.95,45
108,M,10,student,undef,not commuting,566659,1000757.28,783098.95,45
245,M,53,working,construction,15 to 30 min,566659,1000771.18,783015.32,46
246,M,29,working,public_sector,not commuting,566659,1000771.18,783015.32,46
247,F,48,working,public_sector,15 to 30 min,566659,1000771.18,783015.32,46
248,F,24,at_home,undef,not commuting,566659,1000771.18,783015.32,46
249,F,16,student,undef,more than 90 mins,566659,1000771.18,783015.32,46
250,M,84,retired,undef,not commuting,566659,1000771.18,783015.32,46
251,F,76,retired,undef,not commuting,566659,1000771.18,783015.32,46
125,F,52,working,health,15 to 30 min,566659,1000771.18,783015.32,47
126,F,28,working,admin_etc,not commuting,566659,1000771.18,783015.32,47
127,M,21,working,transportation,not commuting,566659,1000771.18,783015.32,47
128,M,52,at_home,undef,not commuting,566659,1000771.18,783015.32,47
197,M,7,student,undef,not commuting,566659,1000770.14,783037.46,48
198,F,40,at_home,undef,not commuting,566659,1000770.14,783037.46,48
199,M,40,working,construction,not commuting,566659,1000770.14,783037.46,48
200,M,10,student,undef,not commuting,566659,1000770.14,783037.46,48
29,F,28,at_home,undef,not commuting,566659,1000770.14,783037.46,48
118,M,56,working,agriculture,15 to 30 min,566659,1000771.15,782995.59,49
119,F,51,at_home,undef,not commuting,566659,1000771.15,782995.59,49
120,M,31,working,construction,not commuting,566659,1000771.15,782995.59,49
76,M,28,working,industry,not commuting,566659,1000771.15,782995.59,50
77,F,60,retired,undef,not commuting,566659,1000771.15,782995.59,50
78,M,63,retired,undef,not commuting,566659,1000771.15,782995.59,50
72,F,69,retired,undef,not commuting,566659,1001066.89,782864.04,51
73,M,74,retired,undef,not commuting,566659,1001066.89,782864.04,51
9,F,22,at_home,undef,not commuting,566659,1000845.08,783019.74,52
4,F,29,working,admin_etc,60 to 90 mins,566659,1000817.3,782962.84,53
19,F,73,retired,undef,not commuting,566659,1001058.67,782972.0,54
25,F,72,working,industry,60 to 90 mins,566659,1001058.67,782972.0,54
6,F,42,working,industry,15 to 30 min,566659,1001086.66,782912.83,55
58,F,62,retired,undef,not commuting,566659,1001188.77,782986.88,56
59,M,61,working,public_sector,not commuting,566659,1001188.77,782986.88,56
20,F,84,retired,undef,not commuting,566659,1001149.86,782887.12,57
100,F,9,student,undef,not commuting,566659,1001149.86,782887.12,58
101,F,34,at_home,undef,not commuting,566659,1001149.86,782887.12,58
102,M,35,working,agriculture,less than 15min,566659,1001149.86,782887.12,58
52,M,18,student,undef,less than 15min,566659,1001189.0,782960.0,59
53,F,39,working,industry,60 to 90 mins,566659,1001189.0,782960.0,59
165,F,32,at_home,undef,not commuting,566659,1001189.0,782960.0,59
166,M,35,working,construction,less than 15min,566659,1001189.0,782960.0,59
167,F,4,at_home,undef,not commuting,566659,1001189.0,782960.0,59
168,F,9,student,undef,not commuting,566659,1001189.0,782960.0,59
137,F,70,retired,undef,not commuting,566659,1001168.69,782881.99,60
138,M,72,retired,undef,not commuting,566659,1001168.69,782881.99,60
139,M,48,at_home,undef,not commuting,566659,1001168.69,782881.99,60
140,M,50,working,agriculture,not commuting,566659,1001168.69,782881.99,60
211,F,61,retired,undef,not commuting,566659,1001152.0,782986.99,61
212,F,2,at_home,undef,not commuting,566659,1001152.0,782986.99,61
213,M,35,working,public_sector,not commuting,566659,1001152.0,782986.99,61
214,M,69,retired,undef,not commuting,566659,1001152.0,782986.99,61
215,F,31,at_home,undef,not commuting,566659,1001152.0,782986.99,61
115,M,50,working,public_sector,not commuting,566659,1001156.58,782934.03,62
116,F,50,working,it,not commuting,566659,1001156.58,782934.03,62
117,F,23,student,undef,15 to 30 min,566659,1001156.58,782934.03,62
7,F,44,working,construction,15 to 30 min,566659,1001156.58,782934.03,62
161,M,47,working,agriculture,not commuting,566659,1001156.58,782934.03,62
162,F,19,at_home,undef,not commuting,566659,1001156.58,782934.03,62
163,M,23,student,undef,15 to 30 min,566659,1001156.58,782934.03,62
164,F,48,at_home,undef,not commuting,566659,1001156.58,782934.03,62
0,F,39,working,industry,less than 15min,566659,1000872.36,782920.19,63
3,F,69,working,agriculture,not commuting,566659,1001079.91,782977.98,64
42,M,64,retired,undef,not commuting,566659,1001079.91,782977.98,64
43,F,62,retired,undef,not commuting,566659,1001079.91,782977.98,64
24,F,63,retired,undef,not commuting,566659,1000653.42,783364.07,65
133,F,44,working,industry,not commuting,566659,1001204.98,782887.76,66
134,F,18,student,undef,more than 90 mins,566659,1001204.98,782887.76,66
135,F,11,student,undef,not commuting,566659,1001204.98,782887.76,66
136,M,45,working,industry,15 to 30 min,566659,1001204.98,782887.76,66
153,M,28,working,agriculture,15 to 30 min,566659,1000897.84,782879.95,67
154,F,48,working,health,15 to 30 min,566659,1000897.84,782879.95,67
155,F,97,retired,undef,not commuting,566659,1000897.84,782879.95,67
156,M,56,working,industry,not commuting,566659,1000897.84,782879.95,67
31,M,57,working,construction,15 to 30 min,566659,1000897.84,782879.95,67
54,M,57,working,industry,not commuting,566659,1000925.15,782859.35,68
55,F,55,working,construction,not commuting,566659,1000925.15,782859.35,68
74,M,40,at_home,undef,not commuting,566659,1000709.81,783202.79,69
75,M,44,working,industry,less than 15min,566659,1000709.81,783202.79,69
33,M,45,working,construction,not commuting,566659,1000709.81,783202.79,69
10,M,56,working,construction,15 to 30 min,566659,1001042.7,783031.21,70
36,F,55,working,transportation,not commuting,566659,1001095.17,782863.74,71
37,M,58,retired,undef,not commuting,566659,1001095.17,782863.74,71
11,M,62,retired,undef,not commuting,566659,1000713.07,783089.51,72
112,F,50,at_home,undef,not commuting,566659,1001204.16,783046.25,73
113,M,30,working,agriculture,not commuting,566659,1001204.16,783046.25,73
114,M,59,working,industry,30 to 45 mins,566659,1001204.16,783046.25,73
82,F,15,student,undef,15 to 30 min,566659,1001029.17,782956.85,74
83,M,55,working,construction,not commuting,566659,1001029.17,782956.85,74
84,F,48,working,industry,not commuting,566659,1001029.17,782956.85,74
15,F,59,retired,undef,not commuting,566659,1001029.17,782956.85,74
201,M,10,student,undef,not commuting,566659,1001081.49,783028.87,75
202,F,65,retired,undef,not commuting,566659,1001081.49,783028.87,75
203,F,20,at_home,undef,not commuting,566659,1001081.49,783028.87,75
204,M,46,working,construction,less than 15min,566659,1001081.49,783028.87,75
205,F,41,at_home,undef,not commuting,566659,1001081.49,783028.87,75
145,M,6,student,undef,not commuting,566659,1001081.49,783028.87,75
146,M,14,student,undef,not commuting,566659,1001081.49,783028.87,75
147,M,41,working,construction,not commuting,566659,1001081.49,783028.87,75
148,F,36,working,transportation,30 to 45 mins,566659,1001081.49,783028.87,75
28,M,50,working,industry,not commuting,566659,1002100.54,781345.51,76
2923,F,16,student,undef,less than 15min,566624,1006667.21,788491.27,77
2924,M,43,working,industry,not commuting,566624,1006667.21,788491.27,77
2925,F,8,student,undef,not commuting,566624,1006667.21,788491.27,77
2926,F,36,working,trade_and_moto,not commuting,566624,1006667.21,788491.27,77
1172,M,40,working,industry,not commuting,566624,1006466.88,787337.58,78
1173,F,34,working,it,not commuting,566624,1006466.88,787337.58,78
3955,M,20,student,undef,30 to 45 mins,566624,1006466.88,787337.58,79
3956,M,52,working,agriculture,not commuting,566624,1006466.88,787337.58,79
3957,F,18,student,undef,15 to 30 min,566624,1006466.88,787337.58,79
3958,F,44,working,industry,15 to 30 min,566624,1006466.88,787337.58,79
673,F,72,retired,undef,not commuting,566624,1006404.07,787268.99,80
479,F,62,retired,undef,not commuting,566624,1006654.81,788496.57,81
762,F,67,retired,undef,not commuting,566624,1006654.81,788496.57,82
2951,M,34,at_home,undef,not commuting,566624,1006400.48,787165.63,83
2952,F,8,student,undef,not commuting,566624,1006400.48,787165.63,83
2953,M,13,student,undef,not commuting,566624,1006400.48,787165.63,83
2954,F,34,working,agriculture,not commuting,566624,1006400.48,787165.63,83
3287,M,38,at_home,undef,not commuting,566624,1006411.32,787053.27,84
3288,F,14,student,undef,not commuting,566624,1006411.32,787053.27,84
3289,F,39,working,trade_and_moto,15 to 30 min,566624,1006411.32,787053.27,84
3290,M,16,student,undef,30 to 45 mins,566624,1006411.32,787053.27,84
4007,F,5,at_home,undef,not commuting,566624,1006479.78,787041.16,85
4008,F,39,working,transportation,not commuting,566624,1006479.78,787041.16,85
4009,F,2,at_home,undef,not commuting,566624,1006479.78,787041.16,85
4010,F,18,student,undef,30 to 45 mins,566624,1006479.78,787041.16,85
3319,F,3,at_home,undef,not commuting,566624,1006502.93,787015.67,86
3320,M,12,student,undef,not commuting,566624,1006502.93,787015.67,86
3321,M,38,working,industry,15 to 30 min,566624,1006502.93,787015.67,86
3322,F,34,at_home,undef,not commuting,566624,1006502.93,787015.67,86
1344,F,68,retired,undef,not commuting,566624,1006512.38,787029.86,87
1345,M,70,retired,undef,not commuting,566624,1006512.38,787029.86,87
1992,F,0,at_home,undef,not commuting,566624,1006544.21,787045.96,88
1993,M,37,working,agriculture,not commuting,566624,1006544.21,787045.96,88
1994,F,29,working,construction,not commuting,566624,1006544.21,787045.96,88
2652,F,60,retired,undef,not commuting,566624,1006546.82,787075.63,89
2653,M,36,working,industry,not commuting,566624,1006546.82,787075.63,89
2654,M,64,retired,undef,not commuting,566624,1006546.82,787075.63,89
2205,F,61,retired,undef,not commuting,566624,1006474.77,787145.53,90
2206,F,32,at_home,undef,not commuting,566624,1006474.77,787145.53,90
2207,M,62,retired,undef,not commuting,566624,1006474.77,787145.53,90
2856,M,30,working,trade_and_moto,not commuting,566624,1006457.66,787234.36,91
2857,F,61,retired,undef,not commuting,566624,1006457.66,787234.36,91
2858,M,29,working,admin_etc,30 to 45 mins,566624,1006457.66,787234.36,91
4652,M,0,at_home,undef,not commuting,566624,1006457.66,787234.36,92
4653,M,2,at_home,undef,not commuting,566624,1006457.66,787234.36,92
4654,F,44,working,banks,not commuting,566624,1006457.66,787234.36,92
4655,M,26,working,industry,not commuting,566624,1006457.66,787234.36,92
4656,M,47,at_home,undef,not commuting,566624,1006457.66,787234.36,92
4657,F,23,at_home,undef,not commuting,566624,1006457.66,787234.36,92
4658,M,12,student,undef,not commuting,566624,1006457.66,787234.36,92
4659,F,26,working,industry,not commuting,566624,1006457.66,787234.36,92
2409,F,0,at_home,undef,not commuting,566624,1006495.69,787266.21,93
2410,F,25,at_home,undef,not commuting,566624,1006495.69,787266.21,93
2411,M,37,at_home,undef,not commuting,566624,1006495.69,787266.21,93
1196,M,40,working,admin_etc,not commuting,566624,1006471.78,787281.21,94
1197,F,38,at_home,undef,not commuting,566624,1006471.78,787281.21,94
2370,F,63,retired,undef,not commuting,566624,1006471.78,787281.21,95
2371,M,66,retired,undef,not commuting,566624,1006471.78,787281.21,95
2372,M,36,working,industry,not commuting,566624,1006471.78,787281.21,95
3107,F,39,working,admin_etc,not commuting,566624,1006471.78,787281.21,96
3108,F,15,working,construction,not commuting,566624,1006471.78,787281.21,96
3109,M,6,student,undef,not commuting,566624,1006471.78,787281.21,96
3110,M,40,at_home,undef,not commuting,566624,1006471.78,787281.21,96
2001,F,13,student,undef,not commuting,566624,1006495.11,787305.03,97
2002,M,0,at_home,undef,not commuting,566624,1006495.11,787305.03,97
2003,F,36,working,agriculture,not commuting,566624,1006495.11,787305.03,97
1384,M,70,retired,undef,not commuting,566624,1006495.11,787305.03,98
1385,F,63,retired,undef,not commuting,566624,1006495.11,787305.03,98
2400,F,33,working,industry,not commuting,566624,1006509.35,787310.62,99
2401,M,36,working,transportation,not commuting,566624,1006509.35,787310.62,99
2402,F,2,at_home,undef,not commuting,566624,1006509.35,787310.62,99
1602,F,34,working,it,60 to 90 mins,566624,1006495.0,787381.8,100
1603,M,0,at_home,undef,not commuting,566624,1006495.0,787381.8,100
1718,M,2,at_home,undef,not commuting,566624,1006574.27,787160.62,101
1719,F,22,student,undef,15 to 30 min,566624,1006574.27,787160.62,101
4247,M,58,working,industry,not commuting,566624,1006600.19,788557.33,102
4248,F,56,retired,undef,not commuting,566624,1006600.19,788557.33,102
4249,M,0,at_home,undef,not commuting,566624,1006600.19,788557.33,102
4250,F,30,working,education,not commuting,566624,1006600.19,788557.33,102
4251,F,83,retired,undef,not commuting,566624,1006600.19,788557.33,102
2829,M,60,working,industry,not commuting,566624,1006600.19,788557.33,103
2830,M,34,working,trade_and_moto,not commuting,566624,1006600.19,788557.33,103
2831,F,63,retired,undef,not commuting,566624,1006600.19,788557.33,103
1026,M,48,working,public_sector,not commuting,566624,1006600.19,788557.33,104
1027,M,24,student,undef,not commuting,566624,1006600.19,788557.33,104
1164,M,73,retired,undef,not commuting,566624,1006600.19,788557.33,105
1165,M,44,working,industry,30 to 45 mins,566624,1006600.19,788557.33,105
2469,M,35,working,eating_housing,15 to 30 min,566624,1006600.19,788557.33,106
2470,M,63,working,admin_etc,not commuting,566624,1006600.19,788557.33,106
2471,F,56,working,health,not commuting,566624,1006600.19,788557.33,106
1212,M,49,working,trade_and_moto,not commuting,566624,1006560.42,788494.76,107
1213,F,53,working,construction,not commuting,566624,1006560.42,788494.76,107
1370,M,72,retired,undef,not commuting,566624,1006544.76,788426.25,108
1371,F,64,retired,undef,not commuting,566624,1006544.76,788426.25,108
3667,M,41,working,trade_and_moto,not commuting,566624,1006514.93,787011.39,109
3668,F,16,student,undef,not commuting,566624,1006514.93,787011.39,109
3669,F,18,student,undef,not commuting,566624,1006514.93,787011.39,109
3670,F,38,working,industry,15 to 30 min,566624,1006514.93,787011.39,109
2766,F,33,working,public_sector,15 to 30 min,566624,1006629.57,787394.49,110
2767,F,3,at_home,undef,not commuting,566624,1006629.57,787394.49,110
2768,M,34,at_home,undef,not commuting,566624,1006629.57,787394.49,110
3555,F,63,retired,undef,not commuting,566624,1006460.84,787080.55,111
3556,M,36,working,trade_and_moto,not commuting,566624,1006460.84,787080.55,111
3557,F,88,retired,undef,not commuting,566624,1006460.84,787080.55,111
3558,M,67,retired,undef,not commuting,566624,1006460.84,787080.55,111
3095,M,45,working,admin_etc,more than 90 mins,566624,1006665.29,788782.26,112
3096,M,67,retired,undef,not commuting,566624,1006665.29,788782.26,112
3097,M,67,retired,undef,not commuting,566624,1006665.29,788782.26,112
3098,F,67,retired,undef,not commuting,566624,1006665.29,788782.26,112
3315,F,9,student,undef,not commuting,566624,1006662.51,788529.56,113
3316,M,50,working,trade_and_moto,not commuting,566624,1006662.51,788529.56,113
3317,M,6,student,undef,not commuting,566624,1006662.51,788529.56,113
3318,F,36,at_home,undef,not commuting,566624,1006662.51,788529.56,113
3851,F,39,working,admin_etc,not commuting,566624,1006599.89,787418.2,114
3852,M,41,working,industry,not commuting,566624,1006599.89,787418.2,114
3853,F,19,at_home,undef,not commuting,566624,1006599.89,787418.2,114
3854,M,15,student,undef,not commuting,566624,1006599.89,787418.2,114
974,F,8,student,undef,not commuting,566624,1006487.99,787061.59,115
975,F,34,working,public_sector,15 to 30 min,566624,1006487.99,787061.59,115
718,F,34,working,construction,not commuting,566624,1006506.81,787359.2,116
3123,F,6,student,undef,not commuting,566624,1006655.29,788410.0,117
3124,M,41,working,transportation,15 to 30 min,566624,1006655.29,788410.0,117
3125,F,39,at_home,undef,not commuting,566624,1006655.29,788410.0,117
3126,M,14,student,undef,not commuting,566624,1006655.29,788410.0,117
1516,M,62,retired,undef,not commuting,566624,1006655.29,788410.0,118
1517,F,67,retired,undef,not commuting,566624,1006655.29,788410.0,118
1884,F,28,at_home,undef,not commuting,566624,1006671.3,788480.31,119
1885,M,3,at_home,undef,not commuting,566624,1006671.3,788480.31,119
4187,M,27,working,industry,not commuting,566624,1006671.3,788480.31,120
4188,F,58,retired,undef,not commuting,566624,1006671.3,788480.31,120
4189,F,22,working,industry,not commuting,566624,1006671.3,788480.31,120
4190,M,36,working,it,more than 90 mins,566624,1006671.3,788480.31,120
4191,M,64,working,industry,not commuting,566624,1006671.3,788480.31,120
4590,M,70,retired,undef,not commuting,566624,1006646.14,788451.3,121
4591,F,4,at_home,undef,not commuting,566624,1006646.14,788451.3,121
4592,M,33,working,admin_etc,not commuting,566624,1006646.14,788451.3,121
4593,F,66,retired,undef,not commuting,566624,1006646.14,788451.3,121
4594,F,38,working,industry,not commuting,566624,1006646.14,788451.3,121
4595,F,5,at_home,undef,not commuting,566624,1006646.14,788451.3,121
4596,M,45,working,trade_and_moto,not commuting,566624,1006646.14,788451.3,121
1188,F,75,retired,undef,not commuting,566624,1006665.04,788541.96,122
1189,M,78,retired,undef,not commuting,566624,1006665.04,788541.96,122
4442,F,40,working,public_sector,not commuting,566624,1006630.01,788524.74,123
4443,F,11,student,undef,not commuting,566624,1006630.01,788524.74,123
4444,F,5,at_home,undef,not commuting,566624,1006630.01,788524.74,123
4445,F,21,working,industry,not commuting,566624,1006630.01,788524.74,123
4446,M,45,working,construction,not commuting,566624,1006630.01,788524.74,123
1698,F,64,retired,undef,not commuting,566624,1006630.01,788524.74,124
1699,M,66,retired,undef,not commuting,566624,1006630.01,788524.74,124
1200,M,62,retired,undef,not commuting,566624,1006630.01,788524.74,125
1201,F,62,retired,undef,not commuting,566624,1006630.01,788524.74,125
470,F,54,at_home,undef,not commuting,566624,1006630.01,788524.74,126
1432,M,55,working,health,not commuting,566624,1006630.01,788524.74,127
1433,F,44,at_home,undef,not commuting,566624,1006630.01,788524.74,127
1566,F,56,retired,undef,not commuting,566624,1006630.01,788524.74,128
1567,M,5,at_home,undef,not commuting,566624,1006630.01,788524.74,128
766,M,54,at_home,undef,not commuting,566624,1006630.01,788524.74,129
3243,F,1,at_home,undef,not commuting,566624,1006630.01,788524.74,130
